initial_weight,weight,none-anonymity,mean-min,max-mean,median-min,max-median
138,2,0,12.795653249528252,19.20434675047175,11.5,20.5
138,2,0,12.694885572760569,23.238447760572765,10.433333333333334,25.5
138,2,0,13.406867687867688,27.878846597846596,13.285714285714286,28.0
138,2,0,12.525805555555557,26.32034829059829,10.846153846153847,28.0
138,2,0,12.896998307248301,20.969668359418364,10.366666666666667,23.5
138,2,0,12.715349234099234,24.951317432567432,10.333333333333332,27.333333333333336
138,2,0,12.89152794427795,25.01756296481296,10.90909090909091,27.0
138,2,0,13.233998889998889,27.96600111000111,11.7,29.5
138,2,0,12.248836385836382,20.28449694749695,10.533333333333333,22.0
138,2,0,11.966227286602283,23.500439380064385,10.966666666666667,24.5
138,2,0,12.946857725607718,22.98171370296371,10.928571428571429,25.0
138,2,0,12.582837801087805,30.217162198912195,10.8,32.0
138,2,0,12.580719960594966,24.085946706071702,10.666666666666666,26.0
138,2,0,12.717668068043066,27.21566526529027,10.933333333333334,29.0
138,2,0,12.784172230547227,19.06198161560662,11.346153846153847,20.5
138,2,0,12.325484876234873,22.129060578310582,10.454545454545455,24.0
138,2,0,12.5573914973915,22.228322788322785,10.285714285714285,24.5
138,2,0,12.322693015318011,27.222761530136534,10.045454545454545,29.5
138,2,0,12.732111818736826,25.125031038406032,11.857142857142858,26.0
138,2,0,12.733992368742372,28.123150488400483,10.857142857142858,30.0
138,2,0,12.554502844377847,25.36216382228882,11.416666666666666,26.5
138,2,0,12.235812035187038,22.464187964812965,10.7,24.0
138,2,0,12.870345695970697,23.962987637362637,10.833333333333334,26.0
138,2,0,12.465653485403484,22.451013181263182,10.916666666666666,24.0
138,2,0,12.509131243756238,22.21814148351649,10.727272727272727,24.0
138,2,0,12.583123820623822,20.25020951270951,12.333333333333334,20.5
138,2,0,12.433208263958264,22.366791736041737,10.8,24.0
138,2,0,12.552675782550786,24.375895646020645,10.928571428571429,26.0
138,2,0,12.520468129093128,26.212865204240206,10.733333333333334,28.0
138,2,0,13.07001227938727,25.096654387279393,11.666666666666666,26.5
138,2,0,12.05804603729604,21.54195396270396,10.6,23.0
138,2,0,12.470151681651682,21.257121045621044,11.227272727272727,22.5
138,2,0,12.948144966144966,25.35954734154734,11.307692307692308,27.0
138,2,0,12.803787518037513,22.12954581529582,10.933333333333334,24.0
138,2,0,12.928738178488173,22.937928488178493,11.366666666666667,24.5
138,2,0,13.163554362304373,19.903112304362296,11.566666666666666,21.5
138,2,0,12.708630855255858,26.89136914474414,10.1,29.5
138,2,0,12.296292873792877,20.20370712620712,11.0,21.5
138,2,0,12.73179381729381,25.03743695193696,10.26923076923077,27.5
138,2,0,12.651068389943385,24.348931610056617,11.5,25.5
138,2,0,12.926412462537458,22.006920870795874,10.933333333333334,24.0
138,2,0,12.378098221223228,22.237286394161387,11.615384615384615,23.0
138,2,0,12.614857572982574,18.385142427017428,11.5,19.5
138,2,0,12.673891747141745,24.04039396714397,10.714285714285715,26.0
138,2,0,12.927449689199687,31.93921697746698,11.366666666666667,33.5
138,2,0,12.563934940059935,29.936065059940063,11.0,31.5
138,2,0,12.319151418026433,23.347515248640235,11.166666666666666,24.5
138,2,0,12.439453199578198,21.37872861860362,11.318181818181818,22.5
138,2,0,12.374370365745374,21.225629634254624,11.1,22.5
138,2,0,12.536933996559,22.177351717726715,11.214285714285715,23.5
138,2,0,12.54314880952381,29.184123917748916,10.727272727272727,31.0
138,2,0,12.439110805860814,20.197252830502823,11.136363636363637,21.5
138,2,0,12.57027186702186,21.35829956154957,11.428571428571429,22.5
138,2,0,12.461830877455885,23.395311979686973,10.857142857142858,25.0
138,2,0,12.693253121878126,20.306746878121874,13.0,20.0
